year,tier,education_raw,graduate_plus,education_rule,records
2020,block_member,"MA, MPHIL, B ED",1,recognized qualification,1
2020,block_member,"MA, MPHIL, PHD",1,recognized qualification,1
2020,block_member,"MA, P.G DIPLOMA IN JOURNALISM",1,recognized qualification,1
2020,block_member,"MA,B ED",1,recognized qualification,1
2020,block_member,"MA,BED",1,recognized qualification,2
2020,block_member,"MA,JDC",1,recognized qualification,1
2020,block_member,"MA,MBA",1,recognized qualification,1
2020,block_member,"MA,MED",1,recognized qualification,1
2020,block_member,"MA,MPHIL,BED",1,recognized qualification,1
2020,block_member,"MA., BED",1,recognized qualification,1
2020,block_member,MASTER OF ARTS ( ENGLISH ),NA,unclassified,1
2020,block_member,MBA,1,recognized qualification,4
2020,block_member,MBA FINANCE,1,recognized qualification,1
2020,block_member,"MBA, LLB",1,recognized qualification,1
2020,block_member,MCA (MASTER OF COMPUTER APPLICATION,1,recognized qualification,1
2020,block_member,MCOM,1,recognized qualification,1
2020,block_member,MCOM LLB,1,recognized qualification,1
2020,block_member,"MCOM, LLB",1,recognized qualification,1
2020,block_member,"MCOM,BED, PGDCA",1,recognized qualification,1
2020,block_member,MSC,1,recognized qualification,1
2020,block_member,"MSC CHEMISTRY,BED(PHYSICAL SCIENCE)",1,recognized qualification,1
2020,block_member,"MSC, BED",1,recognized qualification,1
2020,block_member,"MSC, M.ED",1,recognized qualification,1
2020,block_member,"MSC,M.PHIL",1,recognized qualification,1
2020,block_member,N T T C,0,recognized qualification,1
2020,block_member,NURSE,NA,unclassified,1
2020,block_member,P D C,0,recognized qualification,31
2020,block_member,"P D C ,J D C",0,recognized qualification,1
2020,block_member,"P D C ,T T C",0,recognized qualification,1
2020,block_member,"P D C, T T C",0,recognized qualification,1
2020,block_member,"P D C,T T C",0,recognized qualification,1
2020,block_member,P DC,NA,unclassified,2
2020,block_member,"P U C,D.M.ED",NA,unclassified,1
2020,block_member,P.D.C,0,recognized qualification,8
2020,block_member,P.D.C PHARMACY,0,recognized qualification,1
2020,block_member,P.G.DIPLOMA IN TOURISM,NA,unclassified,1
2020,block_member,P.H.D,1,recognized qualification,1
2020,block_member,PDC,0,recognized qualification,108
2020,block_member,PDC & DC,0,recognized qualification,1
2020,block_member,PDC & ITI,0,recognized qualification,1
2020,block_member,"PDC , GENERAL NURSING",0,recognized qualification,1
2020,block_member,PDC ITI,0,recognized qualification,1
2020,block_member,PDC T T C,0,recognized qualification,2
2020,block_member,PDC&JDC,0,recognized qualification,1
2020,block_member,PDC(DEGREE COURSE COMPLETED),NA,unclassified,1
2020,block_member,"PDC, DTP",0,recognized qualification,1
2020,block_member,"PDC, ITC",0,recognized qualification,1
2020,block_member,"PDC, ITI",0,recognized qualification,1
2020,block_member,"PDC, JDC",0,recognized qualification,1
2020,block_member,"PDC, JDC, DCFM",0,recognized qualification,1
2020,block_member,"PDC, NURSING",0,recognized qualification,1
2020,block_member,"PDC, TTC",0,recognized qualification,2
2020,block_member,"PDC,BCOM,TTC",1,recognized qualification,1
2020,block_member,"PDC,DCA",0,recognized qualification,1
2020,block_member,"PDC,HINDI VIDVAN-MGT",0,recognized qualification,1
2020,block_member,"PDC,ITI",0,recognized qualification,1
2020,block_member,"PDC,ITI DIPLOMA(DRAFTSMAN MECH)",0,recognized qualification,1
2020,block_member,"PDC,TTC",0,recognized qualification,1
2020,block_member,PG,NA,unclassified,1
2020,block_member,PG DIPLOMA,NA,unclassified,1
2020,block_member,PG IN ENGLISH,NA,unclassified,1
2020,block_member,PG IN POLITICAL SCIENCE,NA,unclassified,1
2020,block_member,"PG, BED",1,recognized qualification,1
2020,block_member,PGDCA,NA,unclassified,1
2020,block_member,PLUS -TWO,0,recognized qualification,1
2020,block_member,PLUS 2,0,recognized qualification,6
2020,block_member,PLUS TWO,0,recognized qualification,79
2020,block_member,"PLUS TWO , NURSING",0,recognized qualification,1
2020,block_member,PLUS TWO URDU PRELIMINARY,0,recognized qualification,1
2020,block_member,"PLUS TWO, CO-DIPLOMA",0,recognized qualification,1
2020,block_member,"PLUS TWO, PPTTC",0,recognized qualification,1
2020,block_member,"PLUS TWO, TTC",0,recognized qualification,1
2020,block_member,"PLUS TWO,DIPLOMA IN BEAUTICIAN",0,recognized qualification,1
2020,block_member,"PLUS TWO,G N M",0,recognized qualification,1
2020,block_member,"PLUS TWO,IATA",0,recognized qualification,1
2020,block_member,"PLUS TWO,NTTC",0,recognized qualification,1
2020,block_member,PLUS2,0,recognized qualification,3
2020,block_member,PLUSE TWO,NA,unclassified,1
2020,block_member,PLUSS TWO,NA,unclassified,1
2020,block_member,PLUSTWO,0,recognized qualification,5
2020,block_member,POST GRADUATE,1,recognized qualification,3
2020,block_member,POST GRADUATION,1,recognized qualification,2
2020,block_member,PRE - DEGREE,0,recognized qualification,2
2020,block_member,PRE -DEGREE,0,recognized qualification,1
2020,block_member,"PRE DEG,",NA,unclassified,1
2020,block_member,PRE DEGREE,0,recognized qualification,32
2020,block_member,PRE DEGREE & TYPE WRITTING HIGHER,0,recognized qualification,1
2020,block_member,"PRE DEGREE, AFZAL-ULAMA",0,recognized qualification,1
2020,block_member,"PRE DEGREE, C T T C",0,recognized qualification,1
2020,block_member,"PRE DEGREE, DIPLOMA",0,recognized qualification,1
2020,block_member,PRE DIGREE ITI,0,recognized qualification,1
2020,block_member,PRE- DEGREE,0,recognized qualification,3
2020,block_member,"PRE- DEGREE, NTTC",0,recognized qualification,1
2020,block_member,PRE- DIGREE,0,recognized qualification,1
2020,block_member,PRE-DEGREE,0,recognized qualification,39
2020,block_member,PRE-DEGREE GENERAL NURSING,0,recognized qualification,1
2020,block_member,PRE-DEGREE T.T.C,0,recognized qualification,1
2020,block_member,"PRE-DEGREE, DIPLOMA IN S/H, TYPE WRITING",0,recognized qualification,1
2020,block_member,"PRE-DEGREE,DIPLOMA IN ELECTRONICS",0,recognized qualification,1
2020,block_member,"PRE-DEGREE,NTTC",0,recognized qualification,1
2020,block_member,"PRE-DEGREE,TTC",0,recognized qualification,1
2020,block_member,PRE.DEGREE,0,recognized qualification,4
2020,block_member,PREDEGREE,0,recognized qualification,12
2020,block_member,"PREDIGREE,DIPLOMA",0,recognized qualification,1
2020,block_member,PREE DEGREE,0,recognized qualification,17
2020,block_member,"PREE DEGREE,DIPLOMA",0,recognized qualification,1
2020,block_member,"PREE DEGREE,JDC",0,recognized qualification,1
2020,block_member,PREE DIGREE,0,recognized qualification,2
2020,block_member,PREE-DEGREE,0,recognized qualification,4
2020,block_member,PRIMARY,0,recognized qualification,2
2020,block_member,PROFESSIONAL,NA,unclassified,1
2020,block_member,S .S.L.C,NA,unclassified,1
2020,block_member,S S L C,0,recognized qualification,122
2020,block_member,"S S L C , HINDI SAHITHYACHARYA",0,recognized qualification,1
2020,block_member,"S S L C , J D C",0,recognized qualification,1
2020,block_member,"S S L C ,N T TC",0,recognized qualification,1
2020,block_member,"S S L C, DOCUMENT WRITTER AND SCRIB EXAM PASSED",0,recognized qualification,1
2020,block_member,"S S L C,JDC",0,recognized qualification,1
2020,block_member,S S LC,0,recognized qualification,1
2020,block_member,S SL C,0,recognized qualification,1
2020,block_member,S.S.L.C,0,recognized qualification,74
2020,block_member,"S.S.L.C ,JDC",0,recognized qualification,1
2020,block_member,"S.S.L.C ,PDC",0,recognized qualification,1
2020,block_member,S.S.L.C PASSED,0,recognized qualification,1
2020,block_member,"S.S.L.C, N.C.V.T",0,recognized qualification,1
2020,block_member,"S.S.L.C,PPTTC",0,recognized qualification,1
2020,block_member,S.S.L.C.,0,recognized qualification,13
2020,block_member,"S.S.L.C.,JDC",0,recognized qualification,1
2020,block_member,S.S.S.L.C,NA,unclassified,5
2020,block_member,SIXTH,0,recognized qualification,1
2020,block_member,SSC,0,recognized qualification,2
2020,block_member,SSCL,NA,unclassified,1
2020,block_member,SSLC,0,recognized qualification,474
2020,block_member,"SSLC ,ITI DIPLOMA",0,recognized qualification,1
2020,block_member,SSLC ARABIC,0,recognized qualification,1
2020,block_member,SSLC FAILED,0,recognized qualification,3
2020,block_member,SSLC JDC,0,recognized qualification,1
2020,block_member,SSLC PASSED,0,recognized qualification,1
2020,block_member,SSLC(F),0,recognized qualification,1
2020,block_member,"SSLC, CPED.",0,recognized qualification,1
2020,block_member,"SSLC, FASHION DESIGNING",0,recognized qualification,1
2020,block_member,"SSLC, ITI",0,recognized qualification,3
2020,block_member,"SSLC, KGCA (CFA)",0,recognized qualification,1
2020,block_member,"SSLC, LANGUAGE TEACHERS TRAINING COURSE",0,recognized qualification,1
2020,block_member,"SSLC, NURSING",0,recognized qualification,1
2020,block_member,"SSLC, PPTTC",0,recognized qualification,1
2020,block_member,"SSLC, PREDEGREE",0,recognized qualification,2
2020,block_member,"SSLC, TTC",0,recognized qualification,2
2020,block_member,"SSLC,AFSAL-UL-ULAMA",0,recognized qualification,1
2020,block_member,"SSLC,ITI",0,recognized qualification,7
2020,block_member,"SSLC,JDC",0,recognized qualification,2
2020,block_member,"SSLC,KGTE(M)LOWER,ENGLISH HIGHER",0,recognized qualification,1
2020,block_member,"SSLC,KGTEA",0,recognized qualification,1
2020,block_member,"SSLC,PDC",0,recognized qualification,1
2020,block_member,"SSLC,PPTTC",0,recognized qualification,1
2020,block_member,STUDENT,NA,unclassified,1
2020,block_member,SURVEYOR (NCVT),NA,unclassified,1
2020,block_member,T T C,0,recognized qualification,2
2020,block_member,T.T.C,0,recognized qualification,6
2020,block_member,T.T.C (BSC COURSE COMPLETED),NA,unclassified,1
2020,block_member,TTC,0,recognized qualification,8
2020,block_member,"TTC, PDC",0,recognized qualification,1
2020,block_member,"TTC,MTTC",0,recognized qualification,1
2020,block_member,URDU HIGHER EXAM PASSED,NA,unclassified,1
2020,block_member,V TH STD,0,recognized qualification,1
2020,block_member,V.H.S.E,0,recognized qualification,1
2020,block_member,VHSC,0,recognized qualification,1
2020,block_member,"VHSC, (+2)",0,recognized qualification,1
2020,block_member,VHSE,0,recognized qualification,6
2020,block_member,VII CLASS,0,recognized qualification,1
2020,block_member,VIII,0,recognized qualification,3
2020,block_member,VIII CLASS,0,recognized qualification,1
2020,block_member,VTH,NA,unclassified,1
2020,block_member,VTH CLASS,NA,unclassified,1
2020,block_member,X,0,recognized qualification,6
2020,block_member,X STD,0,recognized qualification,1
2020,block_member,"X,ITEC",0,recognized qualification,1
2020,block_member,NA,NA,missing or unspecified,170
2020,gp_ward,+ 2,NA,unclassified,5
2020,gp_ward,"+ 2, PPTTC",NA,unclassified,1
2020,gp_ward,+2,0,recognized qualification,125
2020,gp_ward,+2 (PLUS TWO),0,recognized qualification,1
2020,gp_ward,"+2 ,PLUS TWO",0,recognized qualification,1
2020,gp_ward,+2 V H S C,0,recognized qualification,1
2020,gp_ward,"+2, D.A.SC (DIPLOMA IN ACUPUNCTAR SCIENCE)",0,recognized qualification,1
2020,gp_ward,"+2, DCA",NA,unclassified,1
2020,gp_ward,"+2, DCTTC,DCM",NA,unclassified,1
2020,gp_ward,"+2, DIPLOMA IN FASHION DESIGNING",0,recognized qualification,1
2020,gp_ward,"+2, ITI",0,recognized qualification,2
2020,gp_ward,"+2, JDC",NA,unclassified,1
2020,gp_ward,"+2, PGDCA",NA,unclassified,1
2020,gp_ward,"+2, PLUS TWO",0,recognized qualification,1
2020,gp_ward,"+2, PPTTC",NA,unclassified,1
2020,gp_ward,"+2, TTC",0,recognized qualification,4
2020,gp_ward,"+2,DIPLOMA",0,recognized qualification,1
2020,gp_ward,"+2,NTTC,DCA",NA,unclassified,1
2020,gp_ward,"+2,TTC",0,recognized qualification,1
2020,gp_ward,-,NA,unclassified,3
2020,gp_ward,.,NA,unclassified,1
2020,gp_ward,10,0,recognized qualification,48
2020,gp_ward,10 TH,0,recognized qualification,14
2020,gp_ward,10 TH CLASS,0,recognized qualification,2
2020,gp_ward,10 TH STANDARD,0,recognized qualification,1
2020,gp_ward,10 TH STANDERD,NA,unclassified,1
2020,gp_ward,10TH,0,recognized qualification,37
2020,gp_ward,10TH CLASS,0,recognized qualification,2
2020,gp_ward,10TH PASSED,NA,unclassified,1
2020,gp_ward,10TH STANDARD,0,recognized qualification,1
2020,gp_ward,10TH STD,0,recognized qualification,10
2020,gp_ward,10TTH,NA,unclassified,1
2020,gp_ward,11,0,recognized qualification,1
2020,gp_ward,12,0,recognized qualification,11
2020,gp_ward,12 STANDARD,0,recognized qualification,4
2020,gp_ward,12 TH,0,recognized qualification,1
2020,gp_ward,12 TH STANDERD,NA,unclassified,2
2020,gp_ward,12TH,0,recognized qualification,1
2020,gp_ward,2,0,recognized qualification,1
2020,gp_ward,2 YEAR M.L.T,NA,unclassified,1
2020,gp_ward,2ND PUC,0,recognized qualification,1
2020,gp_ward,2ND STANDARD,0,recognized qualification,1
2020,gp_ward,3 YEAR DIPLOMA,0,recognized qualification,1
2020,gp_ward,3 YEAR DIPLOMA IN CIVIL ENGINEERING,0,recognized qualification,1
2020,gp_ward,3RD CLASS,0,recognized qualification,1
2020,gp_ward,4,0,recognized qualification,14
2020,gp_ward,4 CLASS,0,recognized qualification,1
2020,gp_ward,4 TH,0,recognized qualification,2
2020,gp_ward,4 TH STANDARD,0,recognized qualification,3
2020,gp_ward,4 TH STANDARED,NA,unclassified,1
2020,gp_ward,4 TH STD,0,recognized qualification,2
2020,gp_ward,4-TH STANDARD,0,recognized qualification,2
2020,gp_ward,4TH,0,recognized qualification,8
2020,gp_ward,4TH CLASS,0,recognized qualification,6
2020,gp_ward,4TH PASS,0,recognized qualification,1
2020,gp_ward,4TH STANDARD,0,recognized qualification,8
2020,gp_ward,4TH STD,0,recognized qualification,3
2020,gp_ward,5,0,recognized qualification,8
2020,gp_ward,5 - TH STANDARD,0,recognized qualification,2
2020,gp_ward,5 CLASS,0,recognized qualification,3
2020,gp_ward,5 STD,0,recognized qualification,2
2020,gp_ward,5 TH,0,recognized qualification,3
2020,gp_ward,5 TH CLASS,0,recognized qualification,2
2020,gp_ward,5 TH PASS,0,recognized qualification,1
2020,gp_ward,5 TH STANDARD,0,recognized qualification,2
2020,gp_ward,5 TH STD,0,recognized qualification,2
2020,gp_ward,5- TH,0,recognized qualification,1
2020,gp_ward,5TH,0,recognized qualification,9
2020,gp_ward,5TH CLASS,0,recognized qualification,1
2020,gp_ward,5TH STANDARD,0,recognized qualification,5
2020,gp_ward,5TH STANDERD,NA,unclassified,1
2020,gp_ward,5TH STD,0,recognized qualification,9
2020,gp_ward,6,0,recognized qualification,10
2020,gp_ward,6 TH,0,recognized qualification,5
2020,gp_ward,6 TH CLASS,0,recognized qualification,1
2020,gp_ward,6 TH STD,0,recognized qualification,3
2020,gp_ward,6TH,0,recognized qualification,8
2020,gp_ward,6TH STANDARD,0,recognized qualification,4
2020,gp_ward,6TH STD,0,recognized qualification,3
2020,gp_ward,7,0,recognized qualification,25
2020,gp_ward,7 CLASS,0,recognized qualification,2
2020,gp_ward,7 STD,0,recognized qualification,3
2020,gp_ward,7 TH,0,recognized qualification,19
2020,gp_ward,7 TH CLASS,0,recognized qualification,8
2020,gp_ward,7 TH GRADE,NA,unclassified,1
2020,gp_ward,7 TH STANDARD,0,recognized qualification,14
2020,gp_ward,7 TH STD,0,recognized qualification,7
2020,gp_ward,7STD,NA,unclassified,2
2020,gp_ward,7TH,0,recognized qualification,25
2020,gp_ward,7TH CLASS,0,recognized qualification,8
2020,gp_ward,7TH PASSED,NA,unclassified,2
2020,gp_ward,7TH STANDARD,0,recognized qualification,17
2020,gp_ward,7TH STD,0,recognized qualification,16
2020,gp_ward,7TH STD.,0,recognized qualification,2
2020,gp_ward,8,0,recognized qualification,24
2020,gp_ward,8 CLASS,0,recognized qualification,1
2020,gp_ward,8 STD,0,recognized qualification,4
2020,gp_ward,8 TH,0,recognized qualification,12
2020,gp_ward,8 TH CLASS,0,recognized qualification,2
2020,gp_ward,8 TH PASS,0,recognized qualification,2
2020,gp_ward,8 TH STANDARD,0,recognized qualification,12
2020,gp_ward,8 TH STD,0,recognized qualification,5
2020,gp_ward,8' TH,NA,unclassified,1
2020,gp_ward,8TH,0,recognized qualification,32
2020,gp_ward,8TH CLASS,0,recognized qualification,5
2020,gp_ward,8TH PASS,0,recognized qualification,1
2020,gp_ward,8TH STANDARD,0,recognized qualification,21
2020,gp_ward,8TH STANDERED,NA,unclassified,2
2020,gp_ward,8TH STD,0,recognized qualification,12
2020,gp_ward,8TH STD.,0,recognized qualification,1
2020,gp_ward,9,0,recognized qualification,44
2020,gp_ward,9 CLASS,0,recognized qualification,2
2020,gp_ward,9 STANDARD,0,recognized qualification,1
2020,gp_ward,9 STD,0,recognized qualification,2
2020,gp_ward,9 TH,0,recognized qualification,35
2020,gp_ward,9 TH CLASS,0,recognized qualification,8
2020,gp_ward,9 TH PASSED,NA,unclassified,2
2020,gp_ward,9 TH STANDARD,0,recognized qualification,13
2020,gp_ward,9 TH STANDERD,NA,unclassified,1
2020,gp_ward,9 TH STD,0,recognized qualification,10
2020,gp_ward,9-TH,0,recognized qualification,1
2020,gp_ward,9NTH,NA,unclassified,1
2020,gp_ward,9TH,0,recognized qualification,65
2020,gp_ward,9TH CLASS,0,recognized qualification,7
2020,gp_ward,9TH PASS,0,recognized qualification,3
2020,gp_ward,9TH STANDARD,0,recognized qualification,30
2020,gp_ward,9TH STD,0,recognized qualification,16
2020,gp_ward,9TH STD.,0,recognized qualification,2
2020,gp_ward,A.M.I.E(STUDENTSHIP),NA,unclassified,1
2020,gp_ward,A.N.M,NA,unclassified,1
2020,gp_ward,ACHARYA HINDI BED,1,recognized qualification,1
2020,gp_ward,AFLAL ULAMA,NA,unclassified,1
2020,gp_ward,AFLAL-UL-ULAMA(PRELIMINARY),NA,unclassified,1
2020,gp_ward,AFLALUL ULAMA PRELIMINARY,NA,unclassified,1
2020,gp_ward,AFLALULULUMA PRILIMINARY,NA,unclassified,1
2020,gp_ward,AFSAL AL ULMA ENTRANCE AND BA,1,recognized qualification,1
2020,gp_ward,AFSAL UL ULAMA,NA,unclassified,1
2020,gp_ward,AFSAL UL ULAMA DIGREE,NA,unclassified,1
2020,gp_ward,"AFSAL UL-ULAMA FINAL,L.T.T.C",NA,unclassified,1
2020,gp_ward,AFSAL UL-ULAMA PRILIMINARY,NA,unclassified,1
2020,gp_ward,AFSAL-UL ULMA,NA,unclassified,1
2020,gp_ward,AFSAL-ULAMA PRELIMINARY,NA,unclassified,1
2020,gp_ward,AFSALUL ULAMA,NA,unclassified,1
2020,gp_ward,AFSALULAMA PRELIMINARY,NA,unclassified,1
2020,gp_ward,AFZAL UL ULAMA,NA,unclassified,2
2020,gp_ward,AFZAL UL ULAMA FINAL,NA,unclassified,1
2020,gp_ward,AFZAL ULAMA PRELIMINARY,NA,unclassified,1
2020,gp_ward,AFZAL-UL-ULAMA,NA,unclassified,4
2020,gp_ward,AFZAL-UL-ULMA,NA,unclassified,1
2020,gp_ward,AGRICULTURE,NA,unclassified,1
2020,gp_ward,"AGRICULTURE (KGTE HIGHER),DIPLOMA AUTOMOBILE",0,recognized qualification,1
2020,gp_ward,"AGRICULTURE,TTE",NA,unclassified,1
2020,gp_ward,ANM NURSING,NA,unclassified,1
2020,gp_ward,ASSISTANT NURSING IN DIPLOMA,0,recognized qualification,1
2020,gp_ward,AUTOMOBILE ENGINEERING,NA,unclassified,1
2020,gp_ward,AVIATION,NA,unclassified,1
2020,gp_ward,B A,1,recognized qualification,65
2020,gp_ward,"B A , L L B",1,recognized qualification,1
2020,gp_ward,"B A ,B.ED",1,recognized qualification,1
2020,gp_ward,"B A ,L LB",1,recognized qualification,1
2020,gp_ward,B A ARABIC,1,recognized qualification,2
2020,gp_ward,B A ARABIC DEGREE,1,recognized qualification,1
2020,gp_ward,B A BED,1,recognized qualification,1
2020,gp_ward,"B A BHARATHNATTYAM, BHARATHANATHYAM DIPLOMA",1,recognized qualification,1
2020,gp_ward,B A BTD,1,recognized qualification,1
2020,gp_ward,B A COMPLETED,1,recognized qualification,1
2020,gp_ward,B A ECNOMICS,1,recognized qualification,1
2020,gp_ward,B A ECONIMICS,1,recognized qualification,1
2020,gp_ward,B A ECONOMICS,1,recognized qualification,19
2020,gp_ward,B A ECONOMICS GRADUATION,1,recognized qualification,1
2020,gp_ward,B A ECONOMICS NOT COMPLETED,NA,unclassified,1
2020,gp_ward,"B A ECONOMICS,COMPUTER",1,recognized qualification,1
2020,gp_ward,B A ENGLISH,1,recognized qualification,6
2020,gp_ward,B A FAILD,NA,unclassified,1
2020,gp_ward,B A HISTORY,1,recognized qualification,5
2020,gp_ward,B A ITI,1,recognized qualification,1
2020,gp_ward,B A LLB,1,recognized qualification,2
2020,gp_ward,B A MALAYALAM,1,recognized qualification,3
2020,gp_ward,B A PHILOSOPHY,1,recognized qualification,1
2020,gp_ward,B A POLITICAL SCIENCE,1,recognized qualification,2
2020,gp_ward,B A PSYCHOLOGY,1,recognized qualification,1
2020,gp_ward,"B A SOCILOLOGY, TTC",1,recognized qualification,1
2020,gp_ward,B A SOCIOLOGY,1,recognized qualification,1
2020,gp_ward,"B A, B ED",1,recognized qualification,1
2020,gp_ward,"B A, B-ED",1,recognized qualification,1
2020,gp_ward,"B A, B.ED",1,recognized qualification,1
2020,gp_ward,"B A, BED",1,recognized qualification,2
2020,gp_ward,"B A, L L B",1,recognized qualification,1
2020,gp_ward,B A- ECONOMICS,1,recognized qualification,1
2020,gp_ward,B B A,1,recognized qualification,1
2020,gp_ward,B COM,1,recognized qualification,94
2020,gp_ward,B COM (FAILED),NA,unclassified,1
2020,gp_ward,B COM COMPUTER APPLICATION,1,recognized qualification,1
2020,gp_ward,B COM COPERATION,1,recognized qualification,1
2020,gp_ward,B COM PGDCA,1,recognized qualification,1
2020,gp_ward,B COM WITH COMPUTER APPLICATION,1,recognized qualification,1
2020,gp_ward,B COM WITH MFA,1,recognized qualification,1
2020,gp_ward,"B COM, COOPERATION",1,recognized qualification,1
2020,gp_ward,"B COM, ITI(ELECTRICIAN), JUNIOR DIPLOMA IN COOPERATION (JDC)",1,recognized qualification,1
2020,gp_ward,"B COM, LLB",1,recognized qualification,1
2020,gp_ward,"B COM,B ED",1,recognized qualification,1
2020,gp_ward,B COM- (NOT COMPLETED),NA,unclassified,1
2020,gp_ward,B COM.,1,recognized qualification,3
2020,gp_ward,B ED,1,recognized qualification,7
2020,gp_ward,B H M,NA,unclassified,1
2020,gp_ward,B PHARM,1,recognized qualification,2
2020,gp_ward,B S C CHEMISTRY,NA,unclassified,1
2020,gp_ward,"B S C, M-ED",NA,unclassified,1
2020,gp_ward,B SC,1,recognized qualification,2
2020,gp_ward,"B SC , B ED",1,recognized qualification,1
2020,gp_ward,"B SC , BED",1,recognized qualification,1
2020,gp_ward,B SC B ED,1,recognized qualification,1
2020,gp_ward,B SC CHEMISTRY,1,recognized qualification,1
2020,gp_ward,B SC PHYSICS,1,recognized qualification,1
2020,gp_ward,B SC.,1,recognized qualification,1
2020,gp_ward,B TECH,1,recognized qualification,10
2020,gp_ward,B TECH BIOTECHNOLOGY,1,recognized qualification,1
2020,gp_ward,"B,ED, LLB",1,recognized qualification,1
2020,gp_ward,B-COM,1,recognized qualification,6
2020,gp_ward,B-ED,1,recognized qualification,4
2020,gp_ward,"B-PHARM, PGD JOURNALISM",1,recognized qualification,1
2020,gp_ward,B-TECH,1,recognized qualification,3
2020,gp_ward,B-TECH MECHANICAL,1,recognized qualification,1
2020,gp_ward,B. A,1,recognized qualification,1
2020,gp_ward,B. A.,1,recognized qualification,2
2020,gp_ward,"B. A., B.ED",1,recognized qualification,1
2020,gp_ward,B. COM,1,recognized qualification,5
2020,gp_ward,B. COM + DIPLOMA,1,recognized qualification,1
2020,gp_ward,B. TECH,1,recognized qualification,1
2020,gp_ward,B.A,1,recognized qualification,59
2020,gp_ward,B.A (ECONOMICS),1,recognized qualification,1
2020,gp_ward,"B.A , B-ED",1,recognized qualification,1
2020,gp_ward,"B.A ,JDC",1,recognized qualification,1
2020,gp_ward,B.A B-ED,1,recognized qualification,2
2020,gp_ward,B.A B.ED,1,recognized qualification,2
2020,gp_ward,B.A BED,1,recognized qualification,2
2020,gp_ward,B.A BLISC,1,recognized qualification,1
2020,gp_ward,"B.A ECNOMICS,TTC",1,recognized qualification,1
2020,gp_ward,B.A ECONOMICS,1,recognized qualification,11
2020,gp_ward,B.A ENGLISH,1,recognized qualification,1
2020,gp_ward,B.A HDC,1,recognized qualification,1
2020,gp_ward,B.A HISTORY,1,recognized qualification,2
2020,gp_ward,B.A LLB,1,recognized qualification,2
2020,gp_ward,B.A MALAYALAM,1,recognized qualification,2
2020,gp_ward,"B.A PASSED,PGDCA",1,recognized qualification,1
2020,gp_ward,"B.A, B.A.L, L.L.B",1,recognized qualification,1
2020,gp_ward,"B.A, B.E",1,recognized qualification,1
2020,gp_ward,"B.A, B.E.D",1,recognized qualification,1
2020,gp_ward,"B.A, B.ED",1,recognized qualification,3
2020,gp_ward,"B.A, B.ED, K.G.T.E, K.T.E.T",1,recognized qualification,1
2020,gp_ward,"B.A, BED",1,recognized qualification,2
2020,gp_ward,"B.A, JDC",1,recognized qualification,2
2020,gp_ward,"B.A, K TET",1,recognized qualification,1
2020,gp_ward,"B.A, L.L.B",1,recognized qualification,1
2020,gp_ward,"B.A, LL.B",1,recognized qualification,1
2020,gp_ward,"B.A, LLB",1,recognized qualification,1
2020,gp_ward,"B.A, P.P.T.T.C",1,recognized qualification,1
2020,gp_ward,"B.A, T.T.C",1,recognized qualification,1
2020,gp_ward,"B.A,B ED",1,recognized qualification,1
2020,gp_ward,"B.A,B.ED",1,recognized qualification,1
2020,gp_ward,"B.A,J.D.C",1,recognized qualification,2
2020,gp_ward,"B.A,LLB",1,recognized qualification,2
2020,gp_ward,"B.A,P.G.D.C.A",1,recognized qualification,1
2020,gp_ward,B.A.,1,recognized qualification,2
2020,gp_ward,B.A. (ECONOMICS),1,recognized qualification,1
2020,gp_ward,"B.A. , B.ED",1,recognized qualification,1
2020,gp_ward,B.A. ECONOMICS,1,recognized qualification,1
2020,gp_ward,B.A. ENGLISH,1,recognized qualification,1
2020,gp_ward,B.A. L.L.B,1,recognized qualification,1
2020,gp_ward,B.A. LLB,1,recognized qualification,1
2020,gp_ward,B.A. SOCIOLOGY,1,recognized qualification,1
2020,gp_ward,B.A.(HISTORY),1,recognized qualification,2
2020,gp_ward,"B.A., B.ED.",1,recognized qualification,2
2020,gp_ward,"B.A., ITI",1,recognized qualification,1
2020,gp_ward,B.A.ECONOMICS,NA,unclassified,6
2020,gp_ward,B.A.MALAYALAM,NA,unclassified,1
2020,gp_ward,B.A.POLITICS,NA,unclassified,1
2020,gp_ward,B.B.A,1,recognized qualification,2
2020,gp_ward,B.COM,1,recognized qualification,202
2020,gp_ward,B.COM & I T I,1,recognized qualification,1
2020,gp_ward,B.COM & L L B,1,recognized qualification,1
2020,gp_ward,"B.COM , DIPLOMA IN COMPUTER",1,recognized qualification,1
2020,gp_ward,"B.COM , HINDI TTC",1,recognized qualification,1
2020,gp_ward,"B.COM , LLB",1,recognized qualification,2
2020,gp_ward,"B.COM , PGDCA",1,recognized qualification,1
2020,gp_ward,B.COM CO-OPERATION,1,recognized qualification,3
2020,gp_ward,"B.COM CO.OPERATION, POST GRADUATE DIPLOMA IN TAXATION",1,recognized qualification,1
2020,gp_ward,B.COM COMPUTER APPLICATION,1,recognized qualification,1
2020,gp_ward,B.COM FAILED,NA,unclassified,2
2020,gp_ward,B.COM WITH AVIATION,1,recognized qualification,1
2020,gp_ward,B.COM WITH CO-OPERATION,1,recognized qualification,1
2020,gp_ward,B.COM WITH COORPERATION,1,recognized qualification,1
2020,gp_ward,"B.COM, HDC",1,recognized qualification,1
2020,gp_ward,"B.COM, HINDI VIDWAN",1,recognized qualification,1
